Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)
7330	-20.91223	-1.986533	3.337617
7331	-20.91223	0.2836786	2.947488
7332	-20.91223	3.44598	1.569152
7333	-20.91223	2.861234	-0.5690513
7334	-20.91223	0.4488651	-3.780664
7335	-20.91223	-1.751225	-4.401956
7336	-20.91223	-2.998555	-2.23568
7337	-20.91223	-5.284497	-2.121449
7338	-20.91223	-4.793007	0.8957493
7339	-20.91223	-2.694119	4.085236
7340	-20.91223	-0.9787217	4.822741
7341	-20.91223	-0.0316	4.846555
7342	-20.91223	2.234251	5.39784
7343	-20.91223	2.639506	4.038805
7344	-20.91223	4.354397	1.901783
7345	-20.91223	4.730441	0.0558
7346	-20.91223	4.342771	-1.817497
7347	-20.91223	2.380691	-3.020248
7348	-20.91223	-5.877559	0.044
7349	-20.91223	-5.756558	1.20499
7350	-20.91223	1.166039	-5.635552
7351	-22.86704	0.1351645	0.7461596
7352	-22.86704	0.4553095	0.2186211
7353	-22.86704	-1.000927	0.3441293
7354	-22.86704	-0.5333015	-0.4038176
7355	-22.86704	-0.0518	1.333342
7356	-22.86704	-0.2033078	-1.146345
7357	-22.86704	1.043497	1.597311
7358	-22.86704	-0.7162843	1.357072
7359	-22.86704	0.4986325	2.027636
7360	-22.86704	1.415408	1.034279
7361	-22.86704	1.655905	-1.51926
7362	-22.86704	2.228017	-1.099981
7363	-22.86704	1.837702	0.5641527
7364	-22.86704	1.945117	-0.5516125
7365	-22.86704	2.285865	0.1176932
7366	-22.86704	-1.499771	-0.9156206
7367	-22.86704	-1.485762	1.542881
7368	-22.86704	-0.9963593	-2.512435
7369	-22.86704	-1.229638	-1.655752
7370	-22.86704	-0.1093973	-2.117081
7371	-22.86704	0.8463776	-1.693266
7372	-22.86704	-1.883865	-2.794221
7373	-22.86704	-0.2077553	2.240928
7374	-22.86704	1.037857	2.867458
7375	-22.86704	-2.420886	0.1288083
7376	-22.86704	-1.845583	-0.3016002
7377	-22.86704	1.810409	2.454544
7378	-22.86704	2.729351	1.244931
7379	-22.86704	2.361719	1.873753
7380	-22.86704	3.160288	-0.00409
7381	-22.86704	2.982522	0.670859
7382	-22.86704	-2.265763	-2.058818
7383	-22.86704	-2.73463	-0.6265928
7384	-22.86704	-2.526807	-1.307425
7385	-22.86704	2.860553	-1.292258
7386	-22.86704	-1.84154	2.560386
7387	-22.86704	-0.4501736	3.199076
7388	-22.86704	2.552385	-1.957919
7389	-22.86704	-1.307515	3.332342
7390	-22.86704	-2.904644	1.082359
7391	-22.86704	1.064821	-2.724289
7392	-22.86704	0.6758451	4.034568
7393	-22.86704	-3.372855	0.2492609
7394	-22.86704	-0.1844905	4.135048
7395	-22.86704	1.522433	3.814736
7396	-22.86704	-1.006213	4.166306
7397	-22.86704	-1.716776	4.178827
7398	-22.86704	2.849213	3.006241
7399	-22.86704	2.222013	3.484899
7400	-22.86704	-3.78475	1.463084
7401	-22.86704	-2.609451	2.947224
7402	-22.86704	3.245751	2.384921
7403	-22.86704	-3.271477	2.284056
7404	-22.86704	3.999919	0.0573
7405	-22.86704	3.911286	0.8896126
7406	-22.86704	-4.203204	0.5108338
7407	-22.86704	3.686378	-1.602252
7408	-22.86704	3.91231	-0.7510812
7409	-22.86704	-2.456692	-3.681157
7410	-22.86704	-2.789419	-3.094928
7411	-22.86704	-3.588753	-0.6394287
7412	-22.86704	3.253389	-2.427947
7413	-22.86704	1.866066	-2.421228
7414	-22.86704	0.1502351	-3.109164
7415	-22.86704	1.472217	-3.622795
7416	-22.86704	-1.686115	-3.695814
7417	-22.86704	-0.7803757	-3.488839
7418	-22.86704	0.9714337	5.014583
7419	-22.86704	1.922846	4.7445
7420	-22.86704	-2.034507	4.810977
7421	-22.86704	3.502543	3.608995
7422	-22.86704	-3.506855	3.640922
7423	-22.86704	4.169934	2.886867
7424	-22.86704	-4.096148	2.871187
7425	-22.86704	-4.660449	1.917813
7426	-22.86704	4.838357	1.046375
7427	-22.86704	-5.320786	0.0925
7428	-22.86704	4.896312	-0.9519594
7429	-22.86704	-4.734976	-0.6616271
7430	-22.86704	-4.52796	-1.807137
7431	-22.86704	4.107953	-2.828567
7432	-22.86704	-4.154903	-2.797338
7433	-22.86704	3.613264	-3.615045
7434	-22.86704	-3.617822	-3.649628
7435	-22.86704	2.785709	-4.205491
7436	-22.86704	-2.859304	-4.336527
7437	-22.86704	1.901581	-4.584938
7438	-22.86704	-0.6746906	-4.590721
7439	-22.86704	0.0998	-5.184054
7440	-22.86704	0.9422978	-4.847327
7441	-22.86704	0.028	6.092432
7442	-22.86704	1.205509	6.007586
7443	-22.86704	-1.16524	5.96103
7444	-22.86704	-2.355432	5.624216
7445	-22.86704	3.406274	5.122761
7446	-22.86704	-3.437853	5.161529
7447	-22.86704	4.304039	4.353816
7448	-22.86704	-4.325704	4.377921
7449	-22.86704	5.042375	3.424767
7450	-22.86704	-5.058721	3.442216
7451	-22.86704	5.566433	2.36543
7452	-22.86704	-5.643615	2.395778
7453	-22.86704	5.891116	1.231032
7454	-22.86704	5.995046	0.0709
7455	-22.86704	5.928788	-1.150414
7456	-22.86704	-5.951139	-1.13693
7457	-22.86704	5.586583	-2.301375
7458	-22.86704	5.061334	-3.35996
7459	-22.86704	-5.068999	-3.34412
7460	-22.86704	4.311424	-4.266183
7461	-22.86704	-4.335032	-4.321473
7462	-22.86704	3.393179	-5.046783
7463	-22.86704	-3.392995	-5.118692
7464	-22.86704	2.334546	-5.58252
7465	-22.86704	-2.254803	-5.590671
7466	-22.86704	-1.13542	-5.886915
7467	-22.86704	0.012	-6.027272
7468	-22.86704	2.756202	-6.607776
7469	-22.86704	4.000741	-5.942119
7470	-22.86704	5.082586	-5.057124
7471	-22.86704	5.962478	-3.972247
7472	-22.86704	6.604623	-2.724706
7473	-22.86704	7.00065	-1.365833
7474	-22.86704	7.136693	0.0329
7475	-22.86704	7.017467	1.425989
7476	-22.86704	6.627534	2.76767
7477	-22.86704	5.978805	4.019531
7478	-22.86704	5.101949	5.109725
7479	-22.86704	4.014759	6.024579
7480	-22.86704	2.767129	6.692064
7481	-22.86704	1.412688	7.085958
7482	-22.86704	0.0168	7.221985
7483	-22.86704	-1.397003	7.078249
7484	-22.86704	-2.773723	6.683727
7485	-22.86704	-4.027877	6.049167
7486	-22.86704	-5.110639	5.146359
7487	-22.86704	-6.001215	4.052833
7488	-22.86704	-6.672672	2.806254
7489	-22.86704	-7.114568	1.473869
7490	-22.86704	-7.260485	0.0177
7491	-22.86704	-7.070908	-1.390043
7492	-22.86704	-6.638494	-2.719043
7493	-22.86704	-5.988555	-3.957648
7494	-22.86704	-5.097438	-5.084359
7495	-22.86704	-3.982676	-5.998197
7496	-22.86704	-2.707314	-6.621855
7497	-22.86704	-1.379458	-7.010983
7498	-22.86704	0.0103	-7.156817
7499	-22.86704	1.417831	-7.021556
7500	-22.86704	-1.965077	0.7753932
7501	-22.86704	-0.9606278	2.35731
7502	-22.86704	0.9418555	-0.4292443
7503	-22.86704	-3.548756	-1.543853
7504	-22.86704	-2.40166	1.797113
7505	-22.86704	-2.096036	3.521595
7506	-22.86704	0.2993157	3.109961
7507	-22.86704	3.635932	1.655648
7508	-22.86704	3.018953	-0.6004189
7509	-22.86704	0.4736077	-3.989064
7510	-22.86704	-1.847757	-4.644603
7511	-22.86704	-3.163843	-2.358917
7512	-22.86704	-5.575793	-2.238389
7513	-22.86704	-5.05721	0.9451253
7514	-22.86704	-2.842626	4.310425
7515	-22.86704	-1.032671	5.088583
7516	-22.86704	-0.0334	5.11371
7517	-22.86704	2.357408	5.695383
7518	-22.86704	2.785002	4.261435
7519	-22.86704	4.594423	2.006615
7520	-22.86704	4.991195	0.0588
7521	-22.86704	4.582156	-1.917682
7522	-22.86704	2.511921	-3.186733
7523	-22.86704	-6.201545	0.0464
7524	-22.86704	-6.073875	1.271413
7525	-22.86704	1.230314	-5.946199
7526	-24.81184	0.1428549	0.7886133
7527	-24.81184	0.481215	0.2310598
7528	-24.81184	-1.057877	0.363709
7529	-24.81184	-0.5636444	-0.4267933
7530	-24.81184	-0.0547	1.409204
7531	-24.81184	-0.2148753	-1.211568
7532	-24.81184	1.102868	1.688192
7533	-24.81184	-0.7570382	1.434284
7534	-24.81184	0.5270029	2.143001
7535	-24.81184	1.495939	1.093126
7536	-24.81184	1.75012	-1.6057
7537	-24.81184	2.354783	-1.162566
7538	-24.81184	1.942261	0.5962508
7539	-24.81184	2.055787	-0.5829972
7540	-24.81184	2.415922	0.1243895
7541	-24.81184	-1.585102	-0.967716
7542	-24.81184	-1.570297	1.630666
7543	-24.81184	-1.053048	-2.655384
7544	-24.81184	-1.2996	-1.749958
7545	-24.81184	-0.1156216	-2.237536
7546	-24.81184	0.8945333	-1.789606
7547	-24.81184	-1.99105	-2.953202
7548	-24.81184	-0.2195758	2.368428
7549	-24.81184	1.096907	3.030606
7550	-24.81184	-2.558626	0.136137
7551	-24.81184	-1.95059	-0.3187601
7552	-24.81184	1.913415	2.594199
7553	-24.81184	2.884641	1.315763
7554	-24.81184	2.496092	1.980363
7555	-24.81184	3.340097	-0.00432
7556	-24.81184	3.152217	0.7090284
7557	-24.81184	-2.394676	-2.175957
7558	-24.81184	-2.89022	-0.6622437
7559	-24.81184	-2.670573	-1.381812
7560	-24.81184	3.023308	-1.365782
7561	-24.81184	-1.946317	2.706063
7562	-24.81184	-0.4757869	3.381092
7563	-24.81184	2.697607	-2.069317
7564	-24.81184	-1.381908	3.52194
7565	-24.81184	-3.069908	1.143941
7566	-24.81184	1.125405	-2.879291
7567	-24.81184	0.7142982	4.264121
7568	-24.81184	-3.564758	0.263443
7569	-24.81184	-0.1949874	4.370317
7570	-24.81184	1.609054	4.03178
7571	-24.81184	-1.063463	4.403354
7572	-24.81184	-1.814455	4.416587
7573	-24.81184	3.011323	3.177285
7574	-24.81184	2.348437	3.683177
7575	-24.81184	-4.000089	1.546328
7576	-24.81184	-2.757919	3.11491
7577	-24.81184	3.430422	2.520614
7578	-24.81184	-3.457613	2.41401
7579	-24.81184	4.2275	0.0606
7580	-24.81184	4.133824	0.9402283
7581	-24.81184	-4.442351	0.5398984
7582	-24.81184	3.896119	-1.693414
7583	-24.81184	4.134906	-0.793815
7584	-24.81184	-2.596469	-3.890601
7585	-24.81184	-2.948127	-3.271018
7586	-24.81184	-3.79294	-0.6758099
7587	-24.81184	3.438495	-2.566088
7588	-24.81184	1.972238	-2.558988
7589	-24.81184	0.1587829	-3.286064
7590	-24.81184	1.555981	-3.828919
7591	-24.81184	-1.782049	-3.906092
7592	-24.81184	-0.8247763	-3.687341
7593	-24.81184	1.026705	5.299894
7594	-24.81184	2.032249	5.014445
7595	-24.81184	-2.150263	5.084704
7596	-24.81184	3.701825	3.814333
7597	-24.81184	-3.706382	3.848077
7598	-24.81184	4.407188	3.051119
7599	-24.81184	-4.329204	3.034547
7600	-24.81184	-4.925611	2.02693
7601	-24.81184	5.113642	1.10591
7602	-24.81184	-5.623519	0.0978
7603	-24.81184	5.174895	-1.006122
7604	-24.81184	-5.004379	-0.6992712
7605	-24.81184	-4.785584	-1.909957
7606	-24.81184	4.34168	-2.989502
7607	-24.81184	-4.391302	-2.956496
7608	-24.81184	3.818845	-3.820728
7609	-24.81184	-3.823663	-3.857279
7610	-24.81184	2.944205	-4.444767
7611	-24.81184	-3.021988	-4.58326
7612	-24.81184	2.009774	-4.845804
7613	-24.81184	-0.713078	-4.851916
7614	-24.81184	0.1054297	-5.479008
7615	-24.81184	0.9959111	-5.123122
7616	-24.81184	0.0296	6.439069
7617	-24.81184	1.274098	6.349396
7618	-24.81184	-1.231538	6.300191
7619	-24.81184	-2.489448	5.944213
7620	-24.81184	3.600079	5.414227
7621	-24.81184	-3.633454	5.455201
7622	-24.81184	4.548923	4.601532
7623	-24.81184	-4.57182	4.627008
7624	-24.81184	5.329268	3.619624
7625	-24.81184	-5.346544	3.638066
7626	-24.81184	5.883143	2.500014
7627	-24.81184	-5.964716	2.532089
7628	-24.81184	6.226299	1.301073
7629	-24.81184	6.336142	0.0749
7630	-24.81184	6.266114	-1.215869
7631	-24.81184	-6.289738	-1.201617
7632	-24.81184	5.904439	-2.432315
7633	-24.81184	5.349306	-3.551129
7634	-24.81184	-5.357407	-3.534388
7635	-24.81184	4.556728	-4.508914
7636	-24.81184	-4.581679	-4.567348
7637	-24.81184	3.586239	-5.333927
7638	-24.81184	-3.586044	-5.409927
7639	-24.81184	2.467373	-5.900146
7640	-24.81184	-2.383093	-5.90876
7641	-24.81184	-1.200021	-6.221859
7642	-24.81184	0.0127	-6.370202
7643	-24.81184	2.913019	-6.983734
7644	-24.81184	4.228368	-6.280204
7645	-24.81184	5.371766	-5.344856
7646	-24.81184	6.301721	-4.198253
7647	-24.81184	6.980402	-2.879732
7648	-24.81184	7.398962	-1.443544
7649	-24.81184	7.542745	0.0348
7650	-24.81184	7.416735	1.507123
7651	-24.81184	7.004617	2.92514
7652	-24.81184	6.318977	4.248228
7653	-24.81184	5.392231	5.40045
7654	-24.81184	4.243185	6.367356
7655	-24.81184	2.924569	7.072818
7656	-24.81184	1.493065	7.489124
7657	-24.81184	0.0178	7.63289
7658	-24.81184	-1.476487	7.480976
7659	-24.81184	-2.931538	7.064006
7660	-24.81184	-4.257049	6.393342
7661	-24.81184	-5.401416	5.439168
7662	-24.81184	-6.342662	4.283424
7663	-24.81184	-7.052323	2.96592
7664	-24.81184	-7.519361	1.557727
7665	-24.81184	-7.67358	0.0187
7666	-24.81184	-7.473217	-1.469132
7667	-24.81184	-7.0162	-2.873747
7668	-24.81184	-6.329282	-4.182824
7669	-24.81184	-5.387463	-5.37364
7670	-24.81184	-4.209276	-6.339472
7671	-24.81184	-2.86135	-6.998614
7672	-24.81184	-1.457944	-7.409882
7673	-24.81184	0.0109	-7.564014
7674	-24.81184	1.4985	-7.421057
7675	-24.81184	-2.076883	0.8195103
7676	-24.81184	-1.015284	2.491433
7677	-24.81184	0.9954437	-0.4536667
7678	-24.81184	-3.750668	-1.631693
7679	-24.81184	-2.538306	1.899362
7680	-24.81184	-2.215293	3.721961
7681	-24.81184	0.3163457	3.286907
7682	-24.81184	3.842803	1.749848
7683	-24.81184	3.19072	-0.6345806
7684	-24.81184	0.5005543	-4.216028
7685	-24.81184	-1.952888	-4.908864
7686	-24.81184	-3.343855	-2.49313
7687	-24.81184	-5.893035	-2.365745
7688	-24.81184	-5.344947	0.9988995
7689	-24.81184	-3.004361	4.555673
7690	-24.81184	-1.091427	5.378105
7691	-24.81184	-0.0353	5.404661
7692	-24.81184	2.491536	6.019429
7693	-24.81184	2.943459	4.503895
7694	-24.81184	4.855829	2.120784
7695	-24.81184	5.275176	0.0622
7696	-24.81184	4.842864	-2.026791
7697	-24.81184	2.65484	-3.368046
7698	-24.81184	-6.55439	0.049
7699	-24.81184	-6.419456	1.343751
7700	-24.81184	1.300314	-6.284516
7701	-26.7458	0.1511709	0.8345208
7702	-26.7458	0.5092279	0.2445105
7703	-26.7458	-1.119459	0.3848815
7704	-26.7458	-0.5964558	-0.4516382
7705	-26.7458	-0.0579	1.491238
7706	-26.7458	-0.2273838	-1.282097
7707	-26.7458	1.16707	1.786467
7708	-26.7458	-0.8011076	1.517778
7709	-26.7458	0.5576812	2.267751
7710	-26.7458	1.583022	1.15676
7711	-26.7458	1.852	-1.699173
7712	-26.7458	2.491862	-1.230242
7713	-26.7458	2.055325	0.6309603
7714	-26.7458	2.17546	-0.6169351
7715	-26.7458	2.55656	0.1316306
7716	-26.7458	-1.677375	-1.02405
7717	-26.7458	-1.661708	1.725591
7718	-26.7458	-1.114349	-2.809961
7719	-26.7458	-1.375253	-1.851829
7720	-26.7458	-0.1223523	-2.367789
7721	-26.7458	0.9466067	-1.893784
7722	-26.7458	-2.106955	-3.125117
7723	-26.7458	-0.2323579	2.506301
7724	-26.7458	1.160761	3.207026
7725	-26.7458	-2.707571	0.1440619
7726	-26.7458	-2.064139	-0.3373161
7727	-26.7458	2.024801	2.745215
7728	-26.7458	3.052564	1.392357
7729	-26.7458	2.641397	2.095645
7730	-26.7458	3.534534	-0.00457
7731	-26.7458	3.335716	0.750303
7732	-26.7458	-2.534077	-2.302626
7733	-26.7458	-3.058468	-0.7007948
7734	-26.7458	-2.826035	-1.462252
7735	-26.7458	3.199303	-1.445288
7736	-26.7458	-2.059618	2.86359
7737	-26.7458	-0.5034838	3.577915
7738	-26.7458	2.854642	-2.189778
7739	-26.7458	-1.462353	3.726963
7740	-26.7458	-3.248616	1.210533
7741	-26.7458	1.190918	-3.046903
7742	-26.7458	0.7558796	4.512347
7743	-26.7458	-3.772273	0.2787788
7744	-26.7458	-0.2063382	4.624726
7745	-26.7458	1.702721	4.266482
7746	-26.7458	-1.12537	4.659686
7747	-26.7458	-1.920079	4.673689
7748	-26.7458	3.186621	3.362244
7749	-26.7458	2.485147	3.897585
7750	-26.7458	-4.232945	1.636345
7751	-26.7458	-2.918466	3.296238
7752	-26.7458	3.630117	2.667346
7753	-26.7458	-3.65889	2.554537
7754	-26.7458	4.473595	0.0641
7755	-26.7458	4.374466	0.9949617
7756	-26.7458	-4.700953	0.5713274
7757	-26.7458	4.122924	-1.791993
7758	-26.7458	4.375611	-0.8400253
7759	-26.7458	-2.747617	-4.117085
7760	-26.7458	-3.119745	-3.461433
7761	-26.7458	-4.013738	-0.7151507
7762	-26.7458	3.638659	-2.715468
7763	-26.7458	2.087048	-2.707954
7764	-26.7458	0.1680262	-3.477355
7765	-26.7458	1.646559	-4.051811
7766	-26.7458	-1.885787	-4.133477
7767	-26.7458	-0.8727888	-3.901992
7768	-26.7458	1.086472	5.608416
7769	-26.7458	2.150552	5.30635
7770	-26.7458	-2.275436	5.380699
7771	-26.7458	3.917319	4.036376
7772	-26.7458	-3.922141	4.072084
7773	-26.7458	4.663743	3.228733
7774	-26.7458	-4.58122	3.211197
7775	-26.7458	-5.212346	2.144923
7776	-26.7458	5.411322	1.170288
7777	-26.7458	-5.95088	0.1035073
7778	-26.7458	5.47614	-1.064692
7779	-26.7458	-5.295698	-0.7399778
7780	-26.7458	-5.064167	-2.021141
7781	-26.7458	4.594422	-3.16353
7782	-26.7458	-4.646932	-3.128603
7783	-26.7458	4.041151	-4.043144
7784	-26.7458	-4.04625	-4.081822
7785	-26.7458	3.115596	-4.70351
7786	-26.7458	-3.197906	-4.850064
7787	-26.7458	2.126769	-5.127892
7788	-26.7458	-0.7545884	-5.13436
7789	-26.7458	0.1115671	-5.797956
7790	-26.7458	1.053886	-5.421354
7791	-26.7458	0.0314	6.813905
7792	-26.7458	1.348267	6.719013
7793	-26.7458	-1.30323	6.666943
7794	-26.7458	-2.634366	6.290243
7795	-26.7458	3.80965	5.729405
7796	-26.7458	-3.844968	5.772764
7797	-26.7458	4.813728	4.8694
7798	-26.7458	-4.837959	4.89636
7799	-26.7458	5.6395	3.830333
7800	-26.7458	-5.657781	3.849848
7801	-26.7458	6.225618	2.645547
7802	-26.7458	-6.311939	2.67949
7803	-26.7458	6.588749	1.376812
7804	-26.7458	6.704987	0.0793
7805	-26.7458	6.630883	-1.286648
7806	-26.7458	-6.655881	-1.271566
7807	-26.7458	6.248153	-2.573907
7808	-26.7458	5.660704	-3.757851
7809	-26.7458	-5.669277	-3.740135
7810	-26.7458	4.821989	-4.77139
7811	-26.7458	-4.848392	-4.833227
7812	-26.7458	3.795004	-5.64443
7813	-26.7458	-3.794798	-5.724854
7814	-26.7458	2.611006	-6.24361
7815	-26.7458	-2.52182	-6.252726
7816	-26.7458	-1.269878	-6.584051
7817	-26.7458	0.0134	-6.741029
7818	-26.7458	3.082594	-7.390277
7819	-26.7458	4.474514	-6.645792
7820	-26.7458	5.684472	-5.655995
7821	-26.7458	6.668562	-4.442646
7822	-26.7458	7.386751	-3.047369
7823	-26.7458	7.829677	-1.527576
7824	-26.7458	7.98183	0.0368
7825	-26.7458	7.848485	1.594857
7826	-26.7458	7.412376	3.095421
7827	-26.7458	6.686822	4.49553
7828	-26.7458	5.706129	5.714826
7829	-26.7458	4.490192	6.738018
7830	-26.7458	3.094816	7.484548
7831	-26.7458	1.57998	7.925087
7832	-26.7458	0.0188	8.077222
7833	-26.7458	-1.562438	7.916465
7834	-26.7458	-3.102191	7.475223
7835	-26.7458	-4.504864	6.765517
7836	-26.7458	-5.715847	5.755798
7837	-26.7458	-6.711886	4.532774
7838	-26.7458	-7.462859	3.138575
7839	-26.7458	-7.957085	1.648407
7840	-26.7458	-8.120281	0.0198
7841	-26.7458	-7.908254	-1.554654
7842	-26.7458	-7.424634	-3.041036
7843	-26.7458	-6.697728	-4.426318
7844	-26.7458	-5.701083	-5.686455
7845	-26.7458	-4.454309	-6.708511
7846	-26.7458	-3.027917	-7.406024
7847	-26.7458	-1.542815	-7.841232
7848	-26.7458	0.0115	-8.004337
7849	-26.7458	1.585732	-7.853058
7850	-26.7458	-2.197784	0.8672163
7851	-26.7458	-1.074387	2.636466
7852	-26.7458	1.053391	-0.480076
7853	-26.7458	-3.969005	-1.726678
7854	-26.7458	-2.686068	2.00993
7855	-26.7458	-2.344251	3.938627
7856	-26.7458	0.3347611	3.478247
7857	-26.7458	4.066504	1.851712
7858	-26.7458	3.376461	-0.6715213
7859	-26.7458	0.529693	-4.461455
7860	-26.7458	-2.066571	-5.194623
7861	-26.7458	-3.53851	-2.638263
7862	-26.7458	-6.236085	-2.503462
7863	-26.7458	-5.656091	1.057048
7864	-26.7458	-3.179254	4.820871
7865	-26.7458	-1.154962	5.69118
7866	-26.7458	-0.0373	5.719282
7867	-26.7458	2.636576	6.369838
7868	-26.7458	3.114806	4.766079
7869	-26.7458	5.1385	2.244241
7870	-26.7458	5.582259	0.0658
7871	-26.7458	5.124781	-2.144777
7872	-26.7458	2.809386	-3.56411
7873	-26.7458	-6.935941	0.0519
7874	-26.7458	-6.793151	1.421975
7875	-26.7458	1.376009	-6.650355
7876	-28.66805	0.1601089	0.8838618
7877	-28.66805	0.539336	0.2589672
7878	-28.66805	-1.185647	0.4076377
7879	-28.66805	-0.6317213	-0.4783413
7880	-28.66805	-0.0613	1.579407
7881	-28.66805	-0.2408279	-1.357901
7882	-28.66805	1.236073	1.892092
7883	-28.66805	-0.8484731	1.607517
7884	-28.66805	0.5906541	2.401832
7885	-28.66805	1.676618	1.225153
7886	-28.66805	1.961499	-1.799636
7887	-28.66805	2.639194	-1.30298
7888	-28.66805	2.176846	0.6682659
7889	-28.66805	2.304085	-0.6534114
7890	-28.66805	2.707716	0.1394133
7891	-28.66805	-1.77655	-1.084597
7892	-28.66805	-1.759957	1.827617
7893	-28.66805	-1.180235	-2.9761
7894	-28.66805	-1.456565	-1.961318
7895	-28.66805	-0.1295864	-2.507785
7896	-28.66805	1.002575	-2.005754
7897	-28.66805	-2.231528	-3.309889
7898	-28.66805	-0.2460961	2.654486
7899	-28.66805	1.229391	3.396642
7900	-28.66805	-2.867656	0.1525796
7901	-28.66805	-2.186182	-0.3572599
7902	-28.66805	2.144517	2.907526
7903	-28.66805	3.233047	1.47468
7904	-28.66805	2.797569	2.219551
7905	-28.66805	3.743513	-0.00485
7906	-28.66805	3.532941	0.7946647
7907	-28.66805	-2.683905	-2.438769
7908	-28.66805	-3.2393	-0.7422293
7909	-28.66805	-2.993124	-1.548707
7910	-28.66805	3.388462	-1.530741
7911	-28.66805	-2.181393	3.0329
7912	-28.66805	-0.5332523	3.789459
7913	-28.66805	3.023423	-2.319249
7914	-28.66805	-1.548815	3.94732
7915	-28.66805	-3.440691	1.282106
7916	-28.66805	1.261331	-3.227051
7917	-28.66805	0.800571	4.77914
7918	-28.66805	-3.995308	0.2952616
7919	-28.66805	-0.2185379	4.898163
7920	-28.66805	1.803395	4.518738
7921	-28.66805	-1.191908	4.935189
7922	-28.66805	-2.033604	4.950021
7923	-28.66805	3.37503	3.561037
7924	-28.66805	2.632081	4.128029
7925	-28.66805	-4.483219	1.733093
7926	-28.66805	-3.09102	3.491128
7927	-28.66805	3.844747	2.825053
7928	-28.66805	-3.875222	2.705574
7929	-28.66805	4.738097	0.0679
7930	-28.66805	4.633106	1.053789
7931	-28.66805	-4.978897	0.6051072
7932	-28.66805	4.366692	-1.897945
7933	-28.66805	4.634319	-0.8896918
7934	-28.66805	-2.910069	-4.360507
7935	-28.66805	-3.3042	-3.66609
7936	-28.66805	-4.25105	-0.757434
